id	poblacion	provincia	pregunta	ortografia	afi
127	San Clodio	Lugo	Guisantes	guisantes	ɡiˈs̺ãntes̺
127	San Clodio	Lugo	Mariquita	voíño de Dios	boˈĩɲõ ðe ˈðjos̺
127	San Clodio	Lugo	Lagartija	lagartixa	laɣaɹˈtiʃa
127	San Clodio	Lugo	Aguzanieves	lavandeira	laβãnˈdejɹa
127	San Clodio	Lugo	Jabalí	xabalín	ʃaβaˈlĩŋ
127	San Clodio	Lugo	Cadera	cadera	kaˈðɛɹa
127	San Clodio	Lugo	Cuna	camareta	kãmãˈɾetḁ
127	San Clodio	Lugo	Llevar a cuestas	levar ó carrelo	leˈβaɹ o kaˈrɛlo
127	San Clodio	Lugo	Dar volteretas	dar a pinchacaneira	ˈdaɹ a pĩɲt͡ʃakaˈnẽjɹa
127	San Clodio	Lugo	Levadura	fermento	ɸoɾˈmẽnto̥
127	San Clodio	Lugo	Cadera	cadeira	kaˈðejɹa
127	San Clodio	Lugo	Llevar a cuestas	levar ás requichas	leˈβaɹ a reˈkit͡ʃæs̺
127	San Clodio	Lugo	Levadura	lévedo	ˈleβeðo
128	Agolada	Pontevedra	Llevar a cuestas	levar ó farricoque	leˈβaɹ ɔ fariˈkɔke
128	Agolada	Pontevedra	Dar volteretas	dar pinchacarneiros	ˈdaɹ pĩɲt͡ʃakaɾˈnɛ̃jɾoʃ
128	Agolada	Pontevedra	Guisantes	pericos	peˈɾikos̺
128	Agolada	Pontevedra	Mariquita	costureiriña	kus̺tuɾɛjɾiˈɲɐ̃
128	Agolada	Pontevedra	Lagartija	lagartixa	laxʰaɾˈtiʃɐ
128	Agolada	Pontevedra	Aguzanieves	lavandeira	laβɐ̃nˈdɛjɹɐ
128	Agolada	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
128	Agolada	Pontevedra	Cadera	cadril	kaˈðɾil
128	Agolada	Pontevedra	Cuna	rolo	ˈrɔlo
128	Agolada	Pontevedra	Levadura	fermento	foɾˈmẽnto
128	Agolada	Pontevedra	Mariquita	xoaniña	ʃuãˈnĩɲɐ̃
128	Agolada	Pontevedra	Cadera	cadeira	kaˈðɛjɾɐ
128	Agolada	Pontevedra	Cuna	berce	ˈbɛɾθe
129	Bandeira	Pontevedra	Guisantes	chícharos	ˈt͡ʃit͡ʃɐɾos̺
129	Bandeira	Pontevedra	Mariquita	xoana	ʃuˈãnã
129	Bandeira	Pontevedra	Lagartija	lagarta	laˈxʰaɾtɐ
129	Bandeira	Pontevedra	Aguzanieves	lavandeira	laβãnˈdɛjɾɐ
129	Bandeira	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
129	Bandeira	Pontevedra	Cadera	cadril	kaˈðɾil
129	Bandeira	Pontevedra	Cuna	berce	ˈbɛɾθe
129	Bandeira	Pontevedra	Llevar a cuestas	ó lombo	ɔ ˈlõmbo
129	Bandeira	Pontevedra	Dar volteretas	dar pinchacarneiros	ˈdaɹ pĩɲt͡ʃakaɾˈnɛ̃jɾos̺
129	Bandeira	Pontevedra	Levadura	fermento	foɾˈmẽnto
129	Bandeira	Pontevedra	Llevar a cuestas	ao talín	ɔ taˈlĩŋ
130	Cuntis	Pontevedra	Guisantes	chícharos	ˈt͡ʃit͡ʃɐɾos̺
130	Cuntis	Pontevedra	Mariquita	avelaíña	aβelaˈiɲa
130	Cuntis	Pontevedra	Lagartija	lagarta	laˈxʰaɾta
130	Cuntis	Pontevedra	Aguzanieves	lavrandeira	laβɾanˈdejɾa
130	Cuntis	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
130	Cuntis	Pontevedra	Cadera	cadril	kaˈðɾil
130	Cuntis	Pontevedra	Cuna	berce	ˈbɛɾθe
130	Cuntis	Pontevedra	Llevar a cuestas	levar ao lombo	løˈβaɹ ɔ ˈlõmbo
130	Cuntis	Pontevedra	Dar volteretas	dar pinchacarneiros	ˈdaɹ pĩɲt͡ʃakaˈnẽjɹos̺
130	Cuntis	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
131	Vilanova de Arousa	Pontevedra	Guisantes	chícharos	ˈt͡ʃit͡ʃæɾos
131	Vilanova de Arousa	Pontevedra	Mariquita	xoana	ʃuˈãnɐ̃
131	Vilanova de Arousa	Pontevedra	Lagartija	lagarta	laˈxɑɾtʰɐ
131	Vilanova de Arousa	Pontevedra	Aguzanieves	revandeira	reβɐ̃nˈdɛjɾ̥ɐ
131	Vilanova de Arousa	Pontevedra	Jabalí	jabalín	xɑβaˈlĩŋ
131	Vilanova de Arousa	Pontevedra	Cadera	cadril	kaˈðɾil
131	Vilanova de Arousa	Pontevedra	Cuna	berce	ˈbɛɾsi̥
131	Vilanova de Arousa	Pontevedra	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
131	Vilanova de Arousa	Pontevedra	Dar volteretas	dar chumbos de gato	ˈdaɹ ˈt͡ʃũmboz̺ ðe ˈxɑto
131	Vilanova de Arousa	Pontevedra	Levadura	fermento	ɸoɾˈmɛ̃nto
131	Vilanova de Arousa	Pontevedra	Llevar a cuestas	levar ás costas	leˈβaɹ as ˈkɔs̪tɐs
131	Vilanova de Arousa	Pontevedra	Cadera	cadeira	kaˈðɛjɾ̥ɐ̥
132	Meaño	Pontevedra	Guisantes	garavanzos	xaɾaˈβãnθos
132	Meaño	Pontevedra	Mariquita	xoana	ʃuˈãnɐ̃
132	Meaño	Pontevedra	Lagartija	cádigo	ˈkaðixo
132	Meaño	Pontevedra	Aguzanieves	lavandeira	laβãnˈdɛjɹɐ
132	Meaño	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβ̥o
132	Meaño	Pontevedra	Cadera	cadeira	kaˈðɛjɹɐ
132	Meaño	Pontevedra	Cuna	berce	ˈbɛɾθi̥
132	Meaño	Pontevedra	Llevar a cuestas	levar ás costas	loˈβaɹ as ˈkɔs̪tɐs
132	Meaño	Pontevedra	Dar volteretas	andar aos capitóns	ãnˈdaɹ ɔs kapiˈtõns
132	Meaño	Pontevedra	Levadura	fermento	ɸoɾˈmɛ̃ntu̥
133	Cerdedo	Pontevedra	Guisantes	chícharos	ˈt͡ʃit͡ʃaɾos̺
133	Cerdedo	Pontevedra	Mariquita	galiniña de Dios	xʰalĩˈnĩɲã ðe ˈðjɔs̺
133	Cerdedo	Pontevedra	Lagartija	lagarta	laˈxʰɑɾta
133	Cerdedo	Pontevedra	Aguzanieves	lavandeira	laβãnˈdejɹɐ
133	Cerdedo	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
133	Cerdedo	Pontevedra	Llevar a cuestas	levar ó lombo	løˈβaɹ ɔ ˈlõmbo
133	Cerdedo	Pontevedra	Dar volteretas	dar carballeiras	ˈdaɹ kaɾβaˈʎejɹɐs̺
133	Cerdedo	Pontevedra	Cadera	cadeira	kaˈðejɹa
133	Cerdedo	Pontevedra	Cuna	berce	ˈbɛɾθi̥
133	Cerdedo	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
133	Cerdedo	Pontevedra	Cadera	lomedro	lõˈmẽðɾo
134	Bueu	Pontevedra	Guisantes	ervillas	ɘɾˈβiʎæs
134	Bueu	Pontevedra	Mariquita	paxareliña	paʃɐɾeˈlĩɲɐ̃
134	Bueu	Pontevedra	Lagartija	lagartiña	laxʰaɾˈtʰĩɲɐ̃
134	Bueu	Pontevedra	Aguzanieves	devandoura	dəβãnˈdowɾɐ
134	Bueu	Pontevedra	Jabalí	jabalí	xaβaˈli
134	Bueu	Pontevedra	Cadera	cadera	kʰaˈðɛɾɐ
134	Bueu	Pontevedra	Cuna	berce	ˈbɛɾsɘ
134	Bueu	Pontevedra	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
134	Bueu	Pontevedra	Dar volteretas	dar chumbalagatos	ˈdaɹ t͡ʃũmbalaˈxatʰos
134	Bueu	Pontevedra	Levadura	fermento	ɸeɾˈmẽntʰo
134	Bueu	Pontevedra	Cadera	baga	ˈbaxɐ
134	Bueu	Pontevedra	Cadera	cadril	kæˈðɾil
135	Fornelos de Montes	Pontevedra	Guisantes	ervillas	eɾˈβiʎæs̺
135	Fornelos de Montes	Pontevedra	Mariquita	xoaniña	ʃuɐ̃ˈnĩɲæ
135	Fornelos de Montes	Pontevedra	Lagartija	lagarta	laˈxɑɾtæ
135	Fornelos de Montes	Pontevedra	Aguzanieves	lavandeira	læβɐ̃nˈdejɹɐ
135	Fornelos de Montes	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβ̥o
135	Fornelos de Montes	Pontevedra	Cadera	cadeira	kæˈðejɾ̥ɐ̥
135	Fornelos de Montes	Pontevedra	Cuna	cuna	ˈkũnɐ̃
135	Fornelos de Montes	Pontevedra	Llevar a cuestas	levar ás costas	løˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
135	Fornelos de Montes	Pontevedra	Dar volteretas	dar camballotas	ˈdaɹ kãmbaˈʎɔtɐ̥s̺
135	Fornelos de Montes	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
135	Fornelos de Montes	Pontevedra	Cuna	berzo	ˈbɛɾs̺u̥
136	Nigrán	Pontevedra	Levadura	fermento	foɾˈmɛ̃nto
136	Nigrán	Pontevedra	Guisantes	ervillas	eɾˈβiʎæs
136	Nigrán	Pontevedra	Mariquita	xoaniña	ʃuɐˈnĩɲæ
136	Nigrán	Pontevedra	Lagartija	NA	NA
136	Nigrán	Pontevedra	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
136	Nigrán	Pontevedra	Jabalí	jabalín	xaβɐˈlĩŋ
136	Nigrán	Pontevedra	Cadera	cadeira	kʰaˈðejɹɐ
136	Nigrán	Pontevedra	Cuna	berce	ˈbɛɾsɘ
136	Nigrán	Pontevedra	Llevar a cuestas	levar ao lombo	løˈβaɹ ɔ ˈlõmbo
136	Nigrán	Pontevedra	Dar volteretas	cambaluchar	kʰãmbaluˈt͡ʃaɹə
136	Nigrán	Pontevedra	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkʰɔs̺tɐs
136	Nigrán	Pontevedra	Dar volteretas	dar cambaluchos	ˈdaɹ kʰɐ̃mbɐˈlut͡ʃos
136	Nigrán	Pontevedra	Cadera	rens	ˈrɛ̃ns
137	Ponteareas	Pontevedra	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tas̺
137	Ponteareas	Pontevedra	Dar volteretas	ir ó pinchasapo	ˈiɹ ˈɔ pĩɲt͡ʃæˈs̺ɑpo
137	Ponteareas	Pontevedra	Guisantes	ervillas	eɾˈβiʎas̺
137	Ponteareas	Pontevedra	Mariquita	xoaniña	ʃuãˈnĩɲã
137	Ponteareas	Pontevedra	Lagartija	lagarta	laˈxɑɾta
137	Ponteareas	Pontevedra	Aguzanieves	lavandisca	laβãnˈdis̺kɐ
137	Ponteareas	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
137	Ponteareas	Pontevedra	Cadera	cadeira	kaˈðejɾa
137	Ponteareas	Pontevedra	Cuna	berce	ˈbɛɾθɘ
137	Ponteareas	Pontevedra	Levadura	isco	ˈis̺ko
137	Ponteareas	Pontevedra	Dar volteretas	dar cambaluchos	ˈdaɾ kãmbaˈlut͡ʃos̺
137	Ponteareas	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
138	Arbo	Pontevedra	Guisantes	ervillas	eɾˈβiʎas̺
138	Arbo	Pontevedra	Mariquita	xoaniña	ʃuaˈnĩɲã
138	Arbo	Pontevedra	Lagartija	lagarta	laˈxʰaɹtḁ
138	Arbo	Pontevedra	Aguzanieves	lavandeira	laβãnˈdejɹa
138	Arbo	Pontevedra	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
138	Arbo	Pontevedra	Cadera	cadeira	kaˈðejɹa
138	Arbo	Pontevedra	Cuna	berce	ˈbeɾθe
138	Arbo	Pontevedra	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
138	Arbo	Pontevedra	Dar volteretas	andar ós batacús	ãnˈdaɹ ɔɹ βataˈkus̺
138	Arbo	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
139	Tui	Pontevedra	Guisantes	ervillas	eɾˈβiʎæs
139	Tui	Pontevedra	Mariquita	xoaniña	ʃuãˈnĩɲæ
139	Tui	Pontevedra	Lagartija	lagarta	laˈxaɾta
139	Tui	Pontevedra	Aguzanieves	lavandeira	laβãnˈdejɹɐ
139	Tui	Pontevedra	Jabalí	jabalín	xɑβaˈlĩŋ
139	Tui	Pontevedra	Cadera	cuadril	kwɑˈðɾil
139	Tui	Pontevedra	Cuna	berce	ˈbɛɾse
139	Tui	Pontevedra	Llevar a cuestas	levar a costas	leˈβaɹ a ˈkɔs̪tɐ̥s
139	Tui	Pontevedra	Dar volteretas	dar viraganchos	ˈdaɹ βiɾaˈxãɲt͡ʃos
139	Tui	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto̥
139	Tui	Pontevedra	Guisantes	tirabeques	tiɾɐˈβekes
139	Tui	Pontevedra	Lagartija	lagarta	laˈxɑɾta
140	O Rosal	Pontevedra	Levadura	fermento	ɸoɾˈmẽnto
140	O Rosal	Pontevedra	Guisantes	ervillas	eɾˈβiʎæs̺
140	O Rosal	Pontevedra	Mariquita	buxana	buˈʃãnɐ̃
140	O Rosal	Pontevedra	Lagartija	lagarta	laˈxʰaɹtʰɐ
140	O Rosal	Pontevedra	Aguzanieves	lavandeira	laβãnˈdejɾɐ
140	O Rosal	Pontevedra	Jabalí	jabalín	xʰaβaˈlĩŋ
140	O Rosal	Pontevedra	Cadera	cuadril	kwɐˈðɾil
140	O Rosal	Pontevedra	Cuna	berce	ˈbeɾθe
140	O Rosal	Pontevedra	Llevar a cuestas	levar ás costas	lɵˈβaɹ as̺ ˈkɔs̺tɐs̺
140	O Rosal	Pontevedra	Dar volteretas	dar cambadelas	ˈdaɹ kãmbaˈðɛlɐs̺
141	O Irixo	Orense	Llevar a cuestas	levar ó lombo	leˈβaɹ ɔ ˈlõmbo
141	O Irixo	Orense	Dar volteretas	dar o cotacarneiro	ˈdaɹ o kotakaɾˈnẽjɾo
141	O Irixo	Orense	Guisantes	guisantes	xʰiˈs̺ãntes̺
141	O Irixo	Orense	Mariquita	xoaniña	ʃyɐˈnĩɲɐ̃
141	O Irixo	Orense	Lagartija	lagarta	laˈxʰaɹta
141	O Irixo	Orense	Aguzanieves	lavandeira	laβãnˈdejɾɐ
141	O Irixo	Orense	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
141	O Irixo	Orense	Cadera	cuadril	kwaˈðɾil
141	O Irixo	Orense	Cuna	berzo	ˈbɛɾθo
141	O Irixo	Orense	Levadura	fermento	ɸoɾˈmẽnto
141	O Irixo	Orense	Cadera	cadeira	kaˈðejɾɐ
141	O Irixo	Orense	Dar volteretas	dar o cotacarneiro	ˈdaɹ o kotakaɾˈnɛ̃jɾo
142	Vilamarín	Orense	Guisantes	pedrolos	peˈðɾɔlos̺
142	Vilamarín	Orense	Mariquita	xoana	ʃoˈãnɐ̃
142	Vilamarín	Orense	Lagartija	lagarta	laˈxʰaɾtɐ
142	Vilamarín	Orense	Aguzanieves	lavandeira	laβãnˈdejɾɐ
142	Vilamarín	Orense	Cuna	rolo	ˈrɔlo
142	Vilamarín	Orense	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
142	Vilamarín	Orense	Cadera	cadeira	kaˈðɛjɹɐ
142	Vilamarín	Orense	Llevar a cuestas	ó cabalete	ɔ kaβaˈlete
142	Vilamarín	Orense	Dar volteretas	ganar o capitón	xʰãˈnãɹ o kapiˈtõŋ
142	Vilamarín	Orense	Levadura	crecente	kɾeˈθɛ̃nte
143	A Arnoia	Orense	Cadera	cadeira	kaˈðejɾɐ
143	A Arnoia	Orense	Guisantes	guisantes	xʰiˈs̺ãntes̺
143	A Arnoia	Orense	Mariquita	xoaniña	ʃoãˈnĩɲɐ̃
143	A Arnoia	Orense	Lagartija	lagarta	laˈxʰaɾtɐ̥
143	A Arnoia	Orense	Aguzanieves	lavrandeira	laβɾãnˈdejɾa
143	A Arnoia	Orense	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
143	A Arnoia	Orense	Cuna	cuna	ˈkũnɐ̃
143	A Arnoia	Orense	Llevar a cuestas	levar ao lombo	leˈβaɹ ɔ ˈlõmbo
143	A Arnoia	Orense	Dar volteretas	dar o chimpacarneiro	ˈda lo t͡ʃĩmpɐkaɾˈnẽjɾo
143	A Arnoia	Orense	Levadura	fermento	ɸoɾˈmẽnto
144	Maceda	Orense	Guisantes	pedrolos	peˈðɾɔlos̺
144	Maceda	Orense	Mariquita	xoaniña	ʃuɐ̃ˈnĩɲã
144	Maceda	Orense	Lagartija	lagartiña	laɣaɾˈtĩɲã
144	Maceda	Orense	Aguzanieves	lavrandeira	laβɾãnˈdɛjɾa
144	Maceda	Orense	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
144	Maceda	Orense	Cadera	illarga	iˈʎaɾɣɐ
144	Maceda	Orense	Cuna	rolo	ˈrolo
144	Maceda	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tas̺
144	Maceda	Orense	Dar volteretas	dar pinchacarneiras	ˈdaɾ pĩɲt͡ʃakaɾˈnɛjɾas̺
144	Maceda	Orense	Cadera	cadeira	kaˈðɛjɾa
144	Maceda	Orense	Dar volteretas	dar chimpacarneira	ˈdaɾ t͡ʃĩmpakaɾˈnɛjɾa
144	Maceda	Orense	Levadura	lévedo	ˈlɛβeðo
144	Maceda	Orense	Levadura	fermento	ɸoɾˈmẽnto
145	Celeiros	Orense	Guisantes	pedrelos	peˈðɾɛlos̺
145	Celeiros	Orense	Mariquita	papasol	papaˈs̺ol
145	Celeiros	Orense	Lagartija	lagarta	laˈɣaɾtḁ
145	Celeiros	Orense	Aguzanieves	lavandeira	laβãnˈdejɾɐ
145	Celeiros	Orense	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
145	Celeiros	Orense	Cadera	cadeira	kaˈðejɾɐ
145	Celeiros	Orense	Cuna	berzo	ˈbeɾθo
145	Celeiros	Orense	Llevar a cuestas	levar ás cabaliñas	leˈβaɹ as̺ ˈkaβalĩɲɐ̃s̺
145	Celeiros	Orense	Dar volteretas	dar capitós	ˈdaɹ kapiˈtos̺
145	Celeiros	Orense	Levadura	lévedo	ˈlɛβeðo
145	Celeiros	Orense	Guisantes	tirabeques	tʰiɾaˈβɛkʰes̺
145	Celeiros	Orense	Cadera	cuadril	kwɐˈðɾil
145	Celeiros	Orense	Cuna	camareta	kamãˈɾetɐ
145	Celeiros	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐ̥s̺
145	Celeiros	Orense	Dar volteretas	dar o pinchicarneiro	ˈdaɹ o pĩɲt͡ʃikaɾˈnẽjɾo
146	O Bolo	Orense	Guisantes	pedrelo	pʰeˈðɾɛlo
146	O Bolo	Orense	Mariquita	coco de Dios	ˈkoko ðe ˈðjos̺
146	O Bolo	Orense	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ̥
146	O Bolo	Orense	Aguzanieves	pastoriña	pɐs̺toˈɾĩɲɐ̃
146	O Bolo	Orense	Jabalí	cocho montés	ˈkot͡ʃo mõnˈtes̺
146	O Bolo	Orense	Cadera	cadeira	kʰɐˈðejɾɐ
146	O Bolo	Orense	Cuna	birzo	ˈbiɾθo
146	O Bolo	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ ɐs̺ ˈkɔs̺tɐ̥s̺
146	O Bolo	Orense	Dar volteretas	dar a cunchaperneira	ˈdaɹ a kʰũɲt͡ʃɐpʰeɾˈnẽjɾɐ
146	O Bolo	Orense	Levadura	fermento	feɾˈmẽnto
146	O Bolo	Orense	Guisantes	tirabeque	tiɹɐˈβɛke
146	O Bolo	Orense	Aguzanieves	labrandeira	laβɾɐ̃nˈdejɾɐ
146	O Bolo	Orense	Cadera	cuadril	kwɐˈðɾil
147	Rubiá	Orense	Mariquita	papasoliño	pɐpɐs̺oˈlĩɲõ
147	Rubiá	Orense	Lagartija	lagartixa	laɣaɾˈtiʃɐ
147	Rubiá	Orense	Aguzanieves	lavrandeira	laβɾɐ̃nˈdejɾɐ
147	Rubiá	Orense	Jabalí	xabarín	ʃaβaˈɾĩŋ
147	Rubiá	Orense	Guisantes	guisantes	ɡiˈs̺ãntes̺
147	Rubiá	Orense	Cadera	cadera	kaˈðɛɾɐ
147	Rubiá	Orense	Cuna	cuna	ˈkʰũnã
147	Rubiá	Orense	Llevar a cuestas	levar ó carrelo	leˈβaɹ ɔ kaˈrɛlo
147	Rubiá	Orense	Dar volteretas	dar cunchapeidas	ˈdaɹ kũɲt͡ʃaˈpejðas̺
147	Rubiá	Orense	Levadura	lévedo	ˈlɛβeðo
147	Rubiá	Orense	Levadura	fermento	ɸorˈmɛ̃nto
148	Rairiz de Veiga	Orense	Guisantes	garavillos	xʰaɾɐˈβiʎos̺
148	Rairiz de Veiga	Orense	Mariquita	xoana	ʃoˈãnɐ̃
148	Rairiz de Veiga	Orense	Lagartija	lagartiña	laxʰaɾˈtĩɲɐ̃
148	Rairiz de Veiga	Orense	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
148	Rairiz de Veiga	Orense	Jabalí	porco bravo	ˈpɔɾko ˈβɾaβo
148	Rairiz de Veiga	Orense	Cadera	lomedro	ˈlõmẽðɾo
148	Rairiz de Veiga	Orense	Cuna	rulo	ˈrulo
148	Rairiz de Veiga	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ ˈas̺ ˈkɔs̺tɐs̺
148	Rairiz de Veiga	Orense	Dar volteretas	gana-la carballiña	xʰãˈnã la kaɾβaˈʎĩɲɐ̃
148	Rairiz de Veiga	Orense	Levadura	fermento	ɸoɾˈmẽnto
148	Rairiz de Veiga	Orense	Guisantes	tirabaques	tiɾaˈβɛkes̺
148	Rairiz de Veiga	Orense	Mariquita	xoaíña	ʃoɐ̃ˈĩɲɐ̃
148	Rairiz de Veiga	Orense	Cadera	cadril	kwaˈðɾil
148	Rairiz de Veiga	Orense	Dar volteretas	ir á chimpacarneira	ˈiɾ a t͡ʃĩmpakaɾˈnejɾɐ
148	Rairiz de Veiga	Orense	Mariquita	doíña	doˈĩɲɐ̃
148	Rairiz de Veiga	Orense	Cadera	cadeira	kʰaˈðejɾɐ
149	A Gudiña	Orense	Guisantes	tirabeques	tiɾaˈβɛke̥s̺
149	A Gudiña	Orense	Mariquita	polvoretiña	pɵlβoɾɘˈtiɲɐ
149	A Gudiña	Orense	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ̥
149	A Gudiña	Orense	Aguzanieves	lavrandeira	lɐβɾɐnˈdejɾɐ
149	A Gudiña	Orense	Jabalí	porco montés	ˈpɔɾko mõnˈtes̺
149	A Gudiña	Orense	Cadera	cadeira	kaˈðejɾɐ
149	A Gudiña	Orense	Cuna	berzo	ˈbeɾθo
149	A Gudiña	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐs̺
149	A Gudiña	Orense	Dar volteretas	andar o pinchacarneiro	anˈda lo pĩɲt͡ʃakaɾˈnẽjɾo
149	A Gudiña	Orense	Levadura	fermento	ɸoɾˈmẽnto
149	A Gudiña	Orense	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
149	A Gudiña	Orense	Cadera	cuadrís	kwaˈðɾis̺
149	A Gudiña	Orense	Guisantes	pedrelos	peˈðɾɛlos̺
149	A Gudiña	Orense	Lagartija	lagartixa	lɐɣɐɾˈtiʃɐ
149	A Gudiña	Orense	Guisantes	chícharos	ˈt͡ʃit͡ʃaɾos̺
150	Entrimo	Orense	Guisantes	guisantes	xiˈs̺ãntes̺
150	Entrimo	Orense	Mariquita	xoana	ʒʷoˈanɐ
150	Entrimo	Orense	Lagartija	lagarta	lɑˈʁɑɾtɐ
150	Entrimo	Orense	Aguzanieves	lavandeira	lɐβɐnˈdejɾɐ
150	Entrimo	Orense	Jabalí	porco veado	ˈpɔɾko βeˈaðo
150	Entrimo	Orense	Cadera	cadeira	kaˈðejɾɐ
150	Entrimo	Orense	Cuna	berzo	ˈbeɾθo
150	Entrimo	Orense	Llevar a cuestas	levar ás costas	leˈβaɹ as̺ ˈkɔs̺tɐs̺
150	Entrimo	Orense	Dar volteretas	dar camballotas	ˈdaɹ kãmbaˈʎɔtɐs̺
150	Entrimo	Orense	Levadura	fomento	ɸoˈmẽnto
150	Entrimo	Orense	Guisantes	tirabeques	tiɾaˈβekes̺
150	Entrimo	Orense	Mariquita	xoano	ʒʷoˈanõ
150	Entrimo	Orense	Levadura	fomento	ɸoˈmɛ̃nto
151	Oímbra	Orense	Mariquita	xoaniña boa	ʃoaˈnĩɲɐ ˈβoɐ
151	Oímbra	Orense	Cuna	cuna	ˈkunɐ
151	Oímbra	Orense	Llevar a cuestas	levar ás cabaliñas	leˈβaɹ ɐʃ kʰɐβɐˈlĩɲɐ̃s̺
151	Oímbra	Orense	Lagartija	lagarta	lɑˈhɑɾtɐ
151	Oímbra	Orense	Aguzanieves	vaqueira	baˈkɛjɾɐ
151	Oímbra	Orense	Cadera	cadeira	kʰɐ̃ɹˈðejɾɐ
151	Oímbra	Orense	Dar volteretas	andar ás pinchascarballiñas	ɐ̃nˈdaɹ ɐs̺ pĩɲt͡ʃɐs̺kaɾβaˈʎĩɲɐ̃s̺
151	Oímbra	Orense	Guisantes	guisantes	xiˈs̺ãntəs̺
151	Oímbra	Orense	Guisantes	tirabeques	tiɾaˈβɛkɘs̺
151	Oímbra	Orense	Jabalí	marrao montés	mãˈrɑo mõnˈtes̺
151	Oímbra	Orense	Llevar a cuestas	as cóstas	ɐʃ ˈkɔs̺tʰɐs̺
151	Oímbra	Orense	Levadura	fermento	ɸoɾˈmẽnto
200	Paderne	Viana do Castelo	Guisantes	ervilhas	iɾˈβiʎɐʃ
200	Paderne	Viana do Castelo	Mariquita	joaninha	ʒuaˈnĩɲɐ
200	Paderne	Viana do Castelo	Lagartija	lagarta	lɐˈɣaɾtɐ̥
200	Paderne	Viana do Castelo	Aguzanieves	lavandisca	lɐβɐnˈdiʃkɐ̥
200	Paderne	Viana do Castelo	Jabalí	javali	ʒɐβɐˈli
200	Paderne	Viana do Castelo	Jabalí	porco-bravo	ˈpwɔɾ̥ku ˈbɾaβu
200	Paderne	Viana do Castelo	Cadera	quadril	kwɐˈðɾil
200	Paderne	Viana do Castelo	Cuna	berço	ˈbjeɾ̥sɨ
200	Paderne	Viana do Castelo	Llevar a cuestas	levar às costas	luˈβaɹ ɐʃ ˈkwɔʃtɐ̥ʃ
200	Paderne	Viana do Castelo	Dar volteretas	dar bate-cus	ˈdaɹ ˌβɐtɐ ˈkuʃ
200	Paderne	Viana do Castelo	Levadura	fermento	fuɾˈmẽntu̥
201	Insalde	Viana do Castelo	Guisantes	ervilhas	iɾˈβiʎɐʃ
201	Insalde	Viana do Castelo	Mariquita	joaninha	ʒʉɐˈniɲɐ
201	Insalde	Viana do Castelo	Lagartija	largata	lɐɾˈɡatɐ̥
201	Insalde	Viana do Castelo	Aguzanieves	bandeirinha	bɐ̃ndejˈɾiɲɐ
201	Insalde	Viana do Castelo	Aguzanieves	lavandeira	lɐβɐ̃nˈdejɾɐ
201	Insalde	Viana do Castelo	Jabalí	porco-bravo	ˈpɔɾku̥ ˈβɾaβʉ
201	Insalde	Viana do Castelo	Cadera	quadris	kɐˈðɾis̺
201	Insalde	Viana do Castelo	Cuna	brece	ˈbɾɛsi
201	Insalde	Viana do Castelo	Llevar a cuestas	levar às costas	lʉˈβaɾ as̺ ˈkɔs̺tɐ̥s̺
